schema_version,operation,run_id,run_index,sample_class,latency_ns,latency_ms,proof_bytes,registry_bytes,success,production_path,mock,real_anoncred,release_commit,oci_digest,source_jsonl_sha256
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-10,10,measured,1130872,1.130872,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-11,11,measured,1115042,1.1150419999999999,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-12,12,measured,1087167,1.087167,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-13,13,measured,1089482,1.0894819999999998,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-14,14,measured,1119089,1.119089,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-15,15,measured,1069754,1.069754,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-16,16,measured,1102778,1.102778,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-17,17,measured,1123217,1.123217,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-18,18,measured,1105864,1.105864,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-19,19,measured,1126394,1.126394,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-20,20,measured,1189807,1.189807,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-21,21,measured,1153216,1.153216,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-22,22,measured,1334569,1.3345690000000001,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-23,23,measured,1194657,1.194657,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-24,24,measured,1065275,1.065275,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-25,25,measured,1111955,1.111955,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-26,26,measured,1162734,1.162734,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-27,27,measured,1105272,1.105272,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-28,28,measured,1153527,1.153527,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-29,29,measured,1087087,1.0870870000000001,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-30,30,measured,1103639,1.103639,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-31,31,measured,1082498,1.0824980000000002,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-32,32,measured,1096025,1.096025,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-33,33,measured,1207803,1.207803,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-34,34,measured,1207822,1.2078220000000002,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
