modulus_bits,hash_to_prime_bits,user_count,run_id,seed,deployment_id,warmups_discarded,operation,layer,value,unit,latency_ms,scope,setup_included,rsa_setup_included,success,error
2048,256,100,9,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,46.942300000,ms,46.942300000,refresh one remaining member witness; not all members,false,false,true,
2048,256,100,9,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,94.808100000,ms,94.808100000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,100,9,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,100,9,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,11550.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,hash_to_prime,regional,1.516400000,ms,1.516400000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,hash_to_prime,global,5.486400000,ms,5.486400000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,7.002800000,ms,7.002800000,sum for one regional and one global representative,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,member_addition,regional,1.594900000,ms,1.594900000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,member_addition,global,2.513100000,ms,2.513100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,4.108000000,ms,4.108000000,sum of one regional and one global member addition,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,witness_generation,regional,45.338600000,ms,45.338600000,fresh witness for one active member,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,witness_generation,global,45.590600000,ms,45.590600000,fresh witness for one active member,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,90.929200000,ms,90.929200000,sum of regional and global witness generation,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,membership_verification,regional,2.339200000,ms,2.339200000,one current regional witness,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,membership_verification,global,1.036300000,ms,1.036300000,one current global witness,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.375500000,ms,3.375500000,sum of current regional and global verification,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,revocation,regional,46.061700000,ms,46.061700000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,revocation,global,41.825400000,ms,41.825400000,remove one member and recompute the global accumulator,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,87.887100000,ms,87.887100000,sum of regional and global removal/recomputation,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,44.013400000,ms,44.013400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,42.095400000,ms,42.095400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,86.108800000,ms,86.108800000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,100,10,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,11550.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,hash_to_prime,regional,2.014300000,ms,2.014300000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,hash_to_prime,global,0.517000000,ms,0.517000000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,2.531300000,ms,2.531300000,sum for one regional and one global representative,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,member_addition,regional,4.452800000,ms,4.452800000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,member_addition,global,2.149100000,ms,2.149100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,6.601900000,ms,6.601900000,sum of one regional and one global member addition,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,witness_generation,regional,40.641800000,ms,40.641800000,fresh witness for one active member,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,witness_generation,global,43.184500000,ms,43.184500000,fresh witness for one active member,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,83.826300000,ms,83.826300000,sum of regional and global witness generation,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,membership_verification,regional,1.012100000,ms,1.012100000,one current regional witness,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,membership_verification,global,1.008100000,ms,1.008100000,one current global witness,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.020200000,ms,2.020200000,sum of current regional and global verification,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,revocation,regional,41.501600000,ms,41.501600000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,revocation,global,45.153300000,ms,45.153300000,remove one member and recompute the global accumulator,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,86.654900000,ms,86.654900000,sum of regional and global removal/recomputation,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,44.436100000,ms,44.436100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,43.006200000,ms,43.006200000,refresh one remaining member witness; not all members,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,87.442300000,ms,87.442300000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,100,11,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,11550.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,hash_to_prime,regional,7.446500000,ms,7.446500000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,hash_to_prime,global,2.304400000,ms,2.304400000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,9.750900000,ms,9.750900000,sum for one regional and one global representative,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,member_addition,regional,0.999500000,ms,0.999500000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,member_addition,global,1.504600000,ms,1.504600000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.504100000,ms,2.504100000,sum of one regional and one global member addition,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,witness_generation,regional,43.212000000,ms,43.212000000,fresh witness for one active member,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,witness_generation,global,46.886400000,ms,46.886400000,fresh witness for one active member,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,90.098400000,ms,90.098400000,sum of regional and global witness generation,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,membership_verification,regional,1.005700000,ms,1.005700000,one current regional witness,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,membership_verification,global,2.004300000,ms,2.004300000,one current global witness,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.010000000,ms,3.010000000,sum of current regional and global verification,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,revocation,regional,42.285500000,ms,42.285500000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,revocation,global,41.484700000,ms,41.484700000,remove one member and recompute the global accumulator,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,83.770200000,ms,83.770200000,sum of regional and global removal/recomputation,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,46.106100000,ms,46.106100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,43.654700000,ms,43.654700000,refresh one remaining member witness; not all members,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,89.760800000,ms,89.760800000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,100,12,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,11550.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,hash_to_prime,regional,5.649800000,ms,5.649800000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,hash_to_prime,global,2.508500000,ms,2.508500000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,8.158300000,ms,8.158300000,sum for one regional and one global representative,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,member_addition,regional,2.011700000,ms,2.011700000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,member_addition,global,0.994200000,ms,0.994200000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.005900000,ms,3.005900000,sum of one regional and one global member addition,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,witness_generation,regional,42.044900000,ms,42.044900000,fresh witness for one active member,false,false,true,
2048,256,100,13,2026,local-e2-production-2048,1,witness_generation,global,44.154400000,ms,44.154400000,fresh witness for one active member,false,false,true,
