batch_size,run_id,seed,warmups_discarded,inner_repeat,descriptor_hash_ms,batch_hash_ms,hmac_generate_ms,hmac_verify_ms,signature_generate_ms,signature_verify_ms,total_preprocess_ms,pipeline_with_verification_ms,batch_hash_hex_chars,batch_digest_bytes,signature_der_bytes,success,error,protocol_version
500,54,502026,20,20,0.397075000,0.274755000,,,0.261215000,0.952365000,0.933045000,1.885410000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,55,502026,20,20,0.374345000,0.260480000,,,0.238375000,0.936690000,0.873200000,1.809890000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,56,502026,20,20,0.341925000,0.208590000,,,0.293445000,0.895565000,0.843960000,1.739525000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,57,502026,20,20,0.315825000,0.238325000,,,0.261975000,1.035355000,0.816125000,1.851480000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,58,502026,20,20,0.343915000,0.239280000,,,0.279445000,0.890080000,0.862640000,1.752720000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,59,502026,20,20,0.369060000,0.250795000,,,0.265565000,0.896340000,0.885420000,1.781760000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,60,502026,20,20,0.302510000,0.282640000,,,0.295355000,0.918655000,0.880505000,1.799160000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,61,502026,20,20,0.435675000,0.279885000,,,0.312890000,0.984955000,1.028450000,2.013405000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,62,502026,20,20,0.429990000,0.248390000,,,0.313805000,1.025230000,0.992185000,2.017415000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,63,502026,20,20,0.373075000,0.239590000,,,0.294565000,0.945620000,0.907230000,1.852850000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,64,502026,20,20,0.351085000,0.223615000,,,0.289915000,0.927550000,0.864615000,1.792165000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,65,502026,20,20,0.330165000,0.229525000,,,0.249980000,0.927600000,0.809670000,1.737270000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,66,502026,20,20,0.358515000,0.200010000,,,0.251140000,0.952490000,0.809665000,1.762155000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,67,502026,20,20,0.316260000,0.235425000,,,0.266845000,0.867745000,0.818530000,1.686275000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,68,502026,20,20,0.314605000,0.209420000,,,0.214650000,0.941765000,0.738675000,1.680440000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,69,502026,20,20,0.334325000,0.183160000,,,0.368435000,1.012965000,0.885920000,1.898885000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,70,502026,20,20,0.317825000,0.236215000,,,0.245595000,0.897330000,0.799635000,1.696965000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,71,502026,20,20,0.339365000,0.216720000,,,0.241060000,0.914670000,0.797145000,1.711815000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,72,502026,20,20,0.311335000,0.245880000,,,0.252655000,0.895225000,0.809870000,1.705095000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,73,502026,20,20,0.360595000,0.224905000,,,0.221590000,1.010035000,0.807090000,1.817125000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,74,502026,20,20,0.335700000,0.275175000,,,0.243940000,0.970485000,0.854815000,1.825300000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,75,502026,20,20,0.331945000,0.208945000,,,0.347575000,0.970730000,0.888465000,1.859195000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,76,502026,20,20,0.410380000,0.240050000,,,0.295825000,0.993430000,0.946255000,1.939685000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,77,502026,20,20,0.368930000,0.297820000,,,0.289855000,0.970825000,0.956605000,1.927430000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,78,502026,20,20,0.367640000,0.302650000,,,0.269820000,0.864800000,0.940110000,1.804910000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,79,502026,20,20,0.369840000,0.341905000,,,0.319330000,0.955035000,1.031075000,1.986110000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,80,502026,20,20,0.363980000,0.238145000,,,0.215650000,0.936580000,0.817775000,1.754355000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,81,502026,20,20,0.334770000,0.250040000,,,0.217805000,0.879170000,0.802615000,1.681785000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,82,502026,20,20,0.356560000,0.199945000,,,0.259330000,0.951825000,0.815835000,1.767660000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,83,502026,20,20,0.334980000,0.225705000,,,0.267630000,1.105835000,0.828315000,1.934150000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,84,502026,20,20,0.394200000,0.252555000,,,0.294340000,0.950440000,0.941095000,1.891535000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,85,502026,20,20,0.335655000,0.200655000,,,0.275890000,0.925115000,0.812200000,1.737315000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,86,502026,20,20,0.276895000,0.258165000,,,0.211655000,0.997190000,0.746715000,1.743905000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,87,502026,20,20,0.375935000,0.219200000,,,0.281425000,1.087730000,0.876560000,1.964290000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,88,502026,20,20,0.459175000,0.212805000,,,0.309255000,0.889840000,0.981235000,1.871075000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,89,502026,20,20,0.354340000,0.216670000,,,0.310245000,0.938990000,0.881255000,1.820245000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,90,502026,20,20,0.350915000,0.202670000,,,0.269945000,0.942445000,0.823530000,1.765975000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,91,502026,20,20,0.331020000,0.217045000,,,0.265295000,0.928375000,0.813360000,1.741735000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,92,502026,20,20,0.439200000,0.268700000,,,0.246645000,0.948050000,0.954545000,1.902595000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,93,502026,20,20,0.500850000,0.256310000,,,0.266305000,0.906560000,1.023465000,1.930025000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,94,502026,20,20,0.326010000,0.250390000,,,0.288930000,0.974395000,0.865330000,1.839725000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,95,502026,20,20,0.341185000,0.331590000,,,0.204605000,1.031415000,0.877380000,1.908795000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,96,502026,20,20,0.509175000,0.301450000,,,0.206320000,1.162950000,1.016945000,2.179895000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,97,502026,20,20,0.370090000,0.240380000,,,0.297655000,1.031880000,0.908125000,1.940005000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,98,502026,20,20,0.359090000,0.261565000,,,0.323070000,1.039435000,0.943725000,1.983160000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,99,502026,20,20,0.416335000,0.261310000,,,0.321705000,0.955150000,0.999350000,1.954500000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,100,502026,20,20,0.327275000,0.200250000,,,0.322220000,0.995655000,0.849745000,1.845400000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,1,1002026,20,20,0.678010000,0.441165000,,,0.486425000,1.765240000,1.605600000,3.370840000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,2,1002026,20,20,0.630160000,0.448835000,,,0.529735000,1.846655000,1.608730000,3.455385000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,3,1002026,20,20,0.626590000,0.475150000,,,0.542265000,1.721525000,1.644005000,3.365530000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,4,1002026,20,20,0.665455000,0.397940000,,,0.493430000,1.722185000,1.556825000,3.279010000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,5,1002026,20,20,0.723280000,0.436655000,,,0.533135000,1.766610000,1.693070000,3.459680000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,6,1002026,20,20,0.718460000,0.560865000,,,0.553450000,1.993280000,1.832775000,3.826055000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,7,1002026,20,20,0.726740000,0.488675000,,,0.566425000,2.124375000,1.781840000,3.906215000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,8,1002026,20,20,1.016160000,0.512255000,,,0.539315000,1.810830000,2.067730000,3.878560000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,9,1002026,20,20,0.773750000,0.460450000,,,0.530000000,1.882765000,1.764200000,3.646965000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,10,1002026,20,20,0.774960000,0.521420000,,,0.538960000,1.794035000,1.835340000,3.629375000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,11,1002026,20,20,0.713835000,0.478365000,,,0.529125000,1.797610000,1.721325000,3.518935000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,12,1002026,20,20,0.700330000,0.468460000,,,0.500920000,1.821550000,1.669710000,3.491260000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,13,1002026,20,20,0.706570000,0.479280000,,,0.509385000,1.747240000,1.695235000,3.442475000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,14,1002026,20,20,0.729645000,0.478880000,,,0.486530000,1.848080000,1.695055000,3.543135000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,15,1002026,20,20,0.653035000,0.494315000,,,0.532295000,1.866440000,1.679645000,3.546085000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,16,1002026,20,20,0.858765000,0.547670000,,,0.572825000,2.046870000,1.979260000,4.026130000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,17,1002026,20,20,0.785600000,0.470855000,,,0.575030000,1.966185000,1.831485000,3.797670000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,18,1002026,20,20,0.862950000,0.489850000,,,0.495330000,2.057800000,1.848130000,3.905930000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,19,1002026,20,20,0.700045000,0.488200000,,,0.535785000,1.869605000,1.724030000,3.593635000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,20,1002026,20,20,0.777920000,0.455975000,,,0.521185000,1.867840000,1.755080000,3.622920000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,21,1002026,20,20,0.684250000,0.516615000,,,0.480765000,1.858680000,1.681630000,3.540310000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,22,1002026,20,20,0.707605000,0.431405000,,,0.525215000,1.809990000,1.664225000,3.474215000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,23,1002026,20,20,0.715590000,0.503820000,,,0.472090000,1.802550000,1.691500000,3.494050000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,24,1002026,20,20,0.764580000,0.473515000,,,0.510350000,1.794250000,1.748445000,3.542695000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,25,1002026,20,20,0.666845000,0.452535000,,,0.411075000,1.754150000,1.530455000,3.284605000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,26,1002026,20,20,0.679990000,0.484120000,,,0.449790000,1.770115000,1.613900000,3.384015000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,27,1002026,20,20,0.696815000,0.425515000,,,0.482830000,1.741250000,1.605160000,3.346410000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,28,1002026,20,20,0.636410000,0.457665000,,,0.467625000,1.772415000,1.561700000,3.334115000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,29,1002026,20,20,0.754990000,0.487800000,,,0.562250000,1.910565000,1.805040000,3.715605000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,30,1002026,20,20,0.669700000,0.534320000,,,0.595765000,2.056310000,1.799785000,3.856095000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,31,1002026,20,20,0.748870000,0.518495000,,,0.475845000,1.740875000,1.743210000,3.484085000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,32,1002026,20,20,0.648250000,0.519540000,,,0.452565000,2.417710000,1.620355000,4.038065000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,33,1002026,20,20,0.776330000,0.510400000,,,0.613460000,1.935915000,1.900190000,3.836105000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,34,1002026,20,20,0.681800000,0.556225000,,,0.651115000,1.961095000,1.889140000,3.850235000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,35,1002026,20,20,0.773360000,0.503960000,,,0.545665000,2.014400000,1.822985000,3.837385000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,36,1002026,20,20,0.822145000,0.622360000,,,0.702100000,2.148975000,2.146605000,4.295580000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,37,1002026,20,20,0.695855000,0.515050000,,,0.522015000,2.422205000,1.732920000,4.155125000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,38,1002026,20,20,0.775945000,0.504750000,,,0.548485000,1.945170000,1.829180000,3.774350000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,39,1002026,20,20,0.750365000,0.905775000,,,0.908555000,2.986455000,2.564695000,5.551150000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,40,1002026,20,20,1.107810000,0.507430000,,,0.594075000,1.991355000,2.209315000,4.200670000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,41,1002026,20,20,0.799140000,0.530895000,,,0.618350000,2.041590000,1.948385000,3.989975000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,42,1002026,20,20,0.759765000,0.467245000,,,0.473745000,1.919920000,1.700755000,3.620675000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,43,1002026,20,20,0.648545000,0.551210000,,,0.512600000,1.727855000,1.712355000,3.440210000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,44,1002026,20,20,0.667375000,0.519370000,,,0.549735000,1.719180000,1.736480000,3.455660000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,45,1002026,20,20,0.691730000,0.441520000,,,0.518040000,1.772345000,1.651290000,3.423635000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,46,1002026,20,20,0.705030000,0.473670000,,,0.467615000,1.796625000,1.646315000,3.442940000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,47,1002026,20,20,0.677570000,0.408650000,,,0.604305000,1.834735000,1.690525000,3.525260000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,48,1002026,20,20,0.768870000,0.596915000,,,0.578365000,1.931720000,1.944150000,3.875870000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,49,1002026,20,20,0.711030000,0.508205000,,,0.528560000,1.897180000,1.747795000,3.644975000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,50,1002026,20,20,0.628060000,0.501915000,,,0.470155000,1.729670000,1.600130000,3.329800000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,51,1002026,20,20,0.652320000,0.511975000,,,0.464320000,1.787600000,1.628615000,3.416215000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,52,1002026,20,20,0.757590000,0.595555000,,,0.545055000,1.941915000,1.898200000,3.840115000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,53,1002026,20,20,0.769875000,0.486910000,,,0.515120000,1.937285000,1.771905000,3.709190000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,54,1002026,20,20,0.727065000,0.517045000,,,0.511760000,2.053800000,1.755870000,3.809670000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,55,1002026,20,20,0.817255000,0.563880000,,,0.590730000,2.246500000,1.971865000,4.218365000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,56,1002026,20,20,0.921130000,0.836685000,,,0.753920000,2.256110000,2.511735000,4.767845000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,57,1002026,20,20,0.918455000,0.505895000,,,0.493600000,1.927435000,1.917950000,3.845385000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,58,1002026,20,20,0.803035000,0.458655000,,,0.446725000,1.820420000,1.708415000,3.528835000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,59,1002026,20,20,0.720270000,0.464405000,,,0.569445000,1.904310000,1.754120000,3.658430000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,60,1002026,20,20,0.683840000,0.475310000,,,0.511305000,1.842870000,1.670455000,3.513325000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,61,1002026,20,20,0.657420000,0.582515000,,,0.449530000,1.957705000,1.689465000,3.647170000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,62,1002026,20,20,0.700830000,0.474330000,,,0.456755000,1.772625000,1.631915000,3.404540000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,63,1002026,20,20,0.631115000,0.485135000,,,0.451235000,1.820165000,1.567485000,3.387650000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,64,1002026,20,20,0.695160000,0.448665000,,,0.521580000,1.902100000,1.665405000,3.567505000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,65,1002026,20,20,0.705740000,0.404475000,,,0.559215000,1.831225000,1.669430000,3.500655000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,66,1002026,20,20,0.726740000,0.402730000,,,0.536025000,2.066025000,1.665495000,3.731520000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,67,1002026,20,20,0.739010000,0.646860000,,,0.547300000,2.195530000,1.933170000,4.128700000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,68,1002026,20,20,0.848815000,0.528350000,,,0.552770000,1.949375000,1.929935000,3.879310000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,69,1002026,20,20,0.716685000,0.473330000,,,0.566140000,2.270745000,1.756155000,4.026900000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,70,1002026,20,20,0.687080000,0.454205000,,,0.501005000,1.905830000,1.642290000,3.548120000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,71,1002026,20,20,0.783655000,0.595515000,,,0.582650000,1.953475000,1.961820000,3.915295000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,72,1002026,20,20,0.734675000,0.479310000,,,0.494995000,1.789690000,1.708980000,3.498670000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,73,1002026,20,20,0.703415000,0.488395000,,,0.526305000,1.765380000,1.718115000,3.483495000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,74,1002026,20,20,0.625625000,0.451165000,,,0.495875000,1.803580000,1.572665000,3.376245000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,75,1002026,20,20,0.710045000,0.472510000,,,0.478195000,1.778640000,1.660750000,3.439390000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,76,1002026,20,20,0.629185000,0.484365000,,,0.525790000,1.708170000,1.639340000,3.347510000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,77,1002026,20,20,0.572790000,0.504345000,,,0.509630000,1.750505000,1.586765000,3.337270000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,78,1002026,20,20,0.603695000,0.482160000,,,0.475210000,1.810565000,1.561065000,3.371630000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,79,1002026,20,20,0.682435000,0.454100000,,,0.587900000,1.724680000,1.724435000,3.449115000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,80,1002026,20,20,0.702570000,0.442965000,,,0.532445000,1.902340000,1.677980000,3.580320000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,81,1002026,20,20,0.795925000,0.391665000,,,0.508140000,1.878830000,1.695730000,3.574560000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,82,1002026,20,20,0.656715000,0.527980000,,,0.475900000,1.773670000,1.660595000,3.434265000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,83,1002026,20,20,0.615530000,0.540160000,,,0.497785000,1.875720000,1.653475000,3.529195000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,84,1002026,20,20,0.845295000,0.678860000,,,0.763450000,2.054675000,2.287605000,4.342280000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,85,1002026,20,20,0.704600000,0.461000000,,,0.457175000,1.794780000,1.622775000,3.417555000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,86,1002026,20,20,0.725010000,0.484080000,,,0.498455000,1.830215000,1.707545000,3.537760000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,87,1002026,20,20,0.762295000,0.520965000,,,0.533810000,2.109005000,1.817070000,3.926075000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,88,1002026,20,20,0.784635000,0.552545000,,,0.579350000,1.927075000,1.916530000,3.843605000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,89,1002026,20,20,0.724485000,0.464585000,,,0.574770000,1.910320000,1.763840000,3.674160000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,90,1002026,20,20,0.717715000,0.472410000,,,0.486105000,1.769125000,1.676230000,3.445355000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,91,1002026,20,20,0.729760000,0.473375000,,,0.573150000,1.836295000,1.776285000,3.612580000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,92,1002026,20,20,0.743065000,0.514860000,,,0.499485000,1.881935000,1.757410000,3.639345000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,93,1002026,20,20,0.662755000,0.475485000,,,0.520305000,1.793120000,1.658545000,3.451665000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,94,1002026,20,20,0.670945000,0.457395000,,,0.501550000,1.761000000,1.629890000,3.390890000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
1000,95,1002026,20,20,0.710435000,0.518490000,,,0.485920000,1.901980000,1.714845000,3.616825000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,96,1002026,20,20,0.772615000,0.536760000,,,0.463280000,2.150645000,1.772655000,3.923300000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,97,1002026,20,20,1.019100000,0.534370000,,,0.691090000,2.179870000,2.244560000,4.424430000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,98,1002026,20,20,0.783365000,0.544765000,,,0.490800000,2.176725000,1.818930000,3.995655000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
1000,99,1002026,20,20,0.763170000,0.508005000,,,0.579115000,2.127970000,1.850290000,3.978260000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
1000,100,1002026,20,20,0.744995000,0.495225000,,,0.551505000,1.949000000,1.791725000,3.740725000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
